"Date","Post ID","Network","Post Type","Content Type","Profile","Sent by","Link","Post","Linked Content","Impressions","Organic Impressions","Paid Impressions","Reach","Organic Reach","Paid Reach","Potential Reach","Engagement Rate (per Impression)","Engagements","Reactions","Likes","Dislikes","Love Reactions","Haha Reactions","Wow Reactions","Sad Reactions","Angry Reactions","Comments","Shares","Saves","Post Link Clicks","SproutLink Clicks","Other Post Clicks","Post Clicks (All)","Other Engagements","Subscribers Gained from Video","Annotation Clicks","Card Clicks","Video Views","Organic Video Views","Reels Skip Rate","Crossposted Reels Views","Facebook Reels Views","Paid Video Views","Partial Video Views","Organic Partial Video Views","Paid Partial Video Views","Full Video Views","Organic Full Video Views","Paid Full Video Views","Full Video View Rate","Follow Video Views","For You Video Views","Hashtag Video Views","Business Account Video Views","Others Video Views","Search Video Views","Sound Video Views","Unspecified Video Views","Estimated Minutes Watched","Story Taps Back","Story Taps Forward","Story Exits","Story Replies","Video Added to Playlists","Subscribers Lost from Video","Video Removed from Playlists","Average Video Time Watched (Seconds)","Tags"
"4/8/2026 9:22 pm","18125851165573603","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3871155980537168634","",,"144","144","","125","125","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","89","33","0","","","","",""
"4/8/2026 8:02 pm","18115741879679614","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3871115555072284821","",,"155","155","","140","140","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","117","15","0","","","","",""
"4/8/2026 3:04 pm","17982165398993138","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870965686475058104","",,"210","210","","167","167","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","145","26","0","","","","",""
"4/8/2026 2:53 pm","18126391996570186","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870959906816451550","",,"466","466","","302","302","","","0.43%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","159","13","0","","","","",""
"4/8/2026 10:03 am","18113563786777434","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870814210578373667","",,"232","232","","187","187","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","180","24","0","","","","",""
"4/8/2026 10:03 am","17995452815764252","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870814059247867789","",,"216","216","","187","187","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","186","3","0","","","","",""
"4/8/2026 10:02 am","18098630648295815","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870813601984860538","",,"222","222","","186","186","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","187","2","0","","","","",""
"4/8/2026 10:02 am","18118320433564738","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870813518828564998","",,"222","222","","193","193","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","192","4","0","","","","",""
"4/8/2026 10:02 am","18077464883148978","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870813282504707758","",,"250","250","","207","207","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","186","10","0","","","","",""
"4/8/2026 10:01 am","18094963147894029","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870812766940825974","",,"277","277","","235","235","","","0.72%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","162","22","0","","","","",""
"4/7/2026 8:48 pm","18391515991154047","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870414067852963247","",,"216","216","","171","171","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","122","37","0","","","","",""
"4/7/2026 8:48 pm","17959669161070690","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870413989637539865","",,"206","206","","173","173","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","190","6","0","","","","",""
"4/7/2026 8:48 pm","17938266699027614","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870413857131076727","",,"234","234","","200","200","","","0.43%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","188","4","0","","","","",""
"4/7/2026 8:48 pm","18088151894215040","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870413658555995825","",,"209","209","","177","177","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","188","3","0","","","","",""
"4/7/2026 8:47 pm","18433925476139287","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870413368989588006","",,"215","215","","177","177","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","191","3","0","","","","",""
"4/7/2026 8:46 pm","18096398219040819","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870412762736496672","",,"209","209","","181","181","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","181","3","0","","","","",""
"4/7/2026 8:45 pm","18089425562193717","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870412543777051333","",,"223","223","","185","185","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","190","6","0","","","","",""
"4/7/2026 8:45 pm","17946533763137459","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870412414089175422","",,"235","235","","190","190","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24","202","4","0","","","","",""
"4/7/2026 8:40 pm","18149503903481259","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870412287471561274","Always a party with Cuervo 🔥🪩",,"568","568","","460","460","","","0.35%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","194","8","0","","","","",""
"4/7/2026 8:36 pm","18067272017319752","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870407617382501577","",,"229","229","","194","194","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","200","4","0","","","","",""
"4/7/2026 8:34 pm","18075448868540080","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870406956913796562","",,"232","232","","197","197","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","201","6","0","","","","",""
"4/7/2026 8:34 pm","18330662467247858","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870406812386476025","",,"250","250","","207","207","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18","209","7","0","","","","",""
"4/7/2026 7:32 pm","18018537230823735","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870375533423552916","",,"339","339","","275","275","","","0.29%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","217","11","0","","","","",""
"4/7/2026 7:31 pm","18018166697830390","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870375368444750945","🔥🥃👏🔥",,"253","253","","207","207","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","224","6","0","","","","",""
"4/7/2026 7:31 pm","17859891774573929","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870375119613475914","",,"255","255","","214","214","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","206","6","0","","","","",""
"4/7/2026 6:47 pm","17977540136843381","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870353229473783280","",,"263","263","","224","224","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","214","24","0","","","","",""
"4/7/2026 6:34 pm","18388990747083274","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870346430280555656","",,"276","276","","227","227","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","225","12","0","","","","",""
"4/7/2026 5:23 pm","18105339346906196","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870310706185420827","",,"304","304","","254","254","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","234","31","0","","","","",""
"4/7/2026 5:22 pm","17970733311018554","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870310381068153664","",,"470","470","","384","384","","","0.43%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21","268","9","1","","","","",""
"4/7/2026 5:22 pm","18098890148076986","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870310198490043437","",,"574","574","","485","485","","","0.17%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","275","9","0","","","","",""
"4/7/2026 5:21 pm","18108352057846056","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3870309758432094046","",,"616","616","","503","503","","","0.65%","4","","","","","","","","","0","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","273","32","0","","","","",""
"4/6/2026 10:48 pm","17904394350400061","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3869749486558305818","",,"558","558","","488","488","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","349","85","0","","","","",""
"4/6/2026 1:05 pm","18019644323821873","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3869456299432263155","",,"391","391","","309","309","","","0.51%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","221","73","1","","","","",""
"4/6/2026 1:08 am","18073577678539647","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3869095249574761879","",,"392","392","","320","320","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","279","55","0","","","","",""
"4/6/2026 1:08 am","18126723331574625","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3869095044691436540","",,"406","406","","337","337","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23","336","16","0","","","","",""
"4/6/2026 1:07 am","17936068554206559","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3869094901086849862","",,"434","434","","348","348","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49","347","7","0","","","","",""
"4/6/2026 1:05 am","18009100853891635","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3869093532351240092","",,"677","677","","502","502","","","0.44%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","348","37","0","","","","",""
"4/6/2026 1:04 am","17908179429203638","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3869093260241590718","",,"489","489","","430","430","","","0.2%","1","","","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","352","46","1","","","","",""
"4/3/2026 6:14 pm","18100037866985696","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3867437236917277597","",,"292","292","","263","263","","","0.34%","1","","","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","192","58","1","","","","",""
"4/3/2026 6:14 pm","17965343679048386","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3867437186040372724","",,"309","309","","279","279","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","248","17","0","","","","",""
"4/3/2026 6:14 pm","18386291299084452","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3867437092540957035","",,"566","566","","494","494","","","0.35%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","255","24","0","","","","",""
"4/2/2026 1:26 pm","17994566870767803","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3866567412540153611","",,"442","442","","384","384","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","255","70","0","","","","",""
"3/31/2026 9:27 pm","18076678733159824","Instagram","Reel","Video","josecuervotequila","Estefanie Marmolejo","https://www.instagram.com/reel/DWkg8lyCkzp/","NASCAR 🤝 Cuervo

Race day means Cuervo in hand 🏁

Who are you watching the race with? Tag them 👇",,"","","","","","","","","0","0","0","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/31/2026 1:14 pm","18101304242486240","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3865111990327241617","",,"207","207","","190","190","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","136","47","0","","","","",""
"3/31/2026 12:16 pm","18259129882292275","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3865082602978152309","",,"205","205","","184","184","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","163","20","0","","","","",""
"3/31/2026 10:26 am","18199332718350374","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3865027405081921341","",,"216","216","","186","186","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","180","18","0","","","","",""
"3/31/2026 10:25 am","18076178138393762","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3865026729564094739","'@tequilatownmiami @timeoutmiami",,"434","434","","414","414","","","0.23%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","196","9","0","","","","",""
"3/31/2026 10:24 am","18083921810524909","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3865026334494179858","DON’T MISS OUT ⬇️ @tequilatownmiami",,"227","227","","206","206","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","203","6","0","","","","",""
"3/31/2026 10:22 am","18195957646349879","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3865025484753400902","'@worldredeye @tequilatownmiami",,"496","496","","463","463","","","0.2%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","205","15","0","","","","",""
"3/31/2026 10:21 am","18344648821244655","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3865024803858453126","CODE: CUERVO FOR 20% OFF  @tequilatownmiami",,"340","340","","287","287","","","0.59%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","213","49","0","","","","",""
"3/27/2026 9:02 pm","17984557430978379","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3862448477557369735","",,"634","634","","557","557","","","0.16%","1","","","","","","","","","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","421","73","1","","","","",""
"3/27/2026 1:10 pm","17931889779230901","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3862210583714486168","",,"417","417","","348","348","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","270","50","0","","","","",""
"3/26/2026 4:02 pm","17865021450528044","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3861572669863517900","use code CUERVO for 20% off! @tequilatownmiami  @mayahuel305",,"252","252","","227","227","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","186","30","0","","","","",""
"3/26/2026 4:02 pm","18089749120922439","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3861572567296031836","'@tequilatownmiami",,"836","836","","695","695","","","0.24%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","209","10","0","","","","",""
"3/26/2026 4:02 pm","18120917665612337","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3861572507300687329","'@tequilatownmiami",,"656","656","","560","560","","","0.15%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","224","15","0","","","","",""
"3/26/2026 4:02 pm","18082407566077224","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3861572415705496842","use code CUERVO for 20% off  @tequilatownmiami opens next weekend!",,"337","337","","287","287","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","231","33","0","","","","",""
"3/25/2026 6:06 pm","18515675743072453","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3860910097447439921","",,"719","719","","584","584","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","421","98","0","","","","",""
"3/24/2026 11:55 am","18109632448835988","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3859998974401203053","",,"549","549","","484","484","","","0.18%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","328","79","0","","","","",""
"3/23/2026 10:54 pm","18131530555552248","Instagram","Reel","Video","josecuervotequila","Estefanie Marmolejo","https://www.instagram.com/reel/DWQEr6FiGiU/","Notifications can wait… (don’t let our boss see this 👀)

We’ve got Cuervo cans to crack! 🥃 Tag who you’re opening one with below 🏁",,"5,767","5,767","","4,173","4,173","","","2.81%","162","107","107","","","","","","","5","45","5","","","","","","","","","5,767","5,767","0.72","","","","","","","","","","","","","","","","","","","","","","","","","","","4.53",""
"3/22/2026 11:59 am","18085562777213969","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3858551400670593106","",,"335","335","","280","280","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","240","39","0","","","","",""
"3/22/2026 11:59 am","17898503412409374","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3858551358962420567","",,"327","327","","297","297","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9","265","12","0","","","","",""
"3/22/2026 11:59 am","17912376255161479","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3858551234811003085","",,"409","409","","356","356","","","0.24%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","269","18","0","","","","",""
"3/22/2026 11:59 am","18313759420284230","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3858551143358455984","",,"514","514","","443","443","","","0.19%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","280","38","0","","","","",""
"3/21/2026 12:37 pm","18089754988917953","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3857845697907705404","",,"288","288","","260","260","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","211","47","0","","","","",""
"3/21/2026 12:34 pm","17912252181356975","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3857844269487138594","",,"300","300","","282","282","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","262","15","0","","","","",""
"3/21/2026 12:34 pm","18077537081396502","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3857843821602557886","",,"339","339","","306","306","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19","266","15","0","","","","",""
"3/21/2026 12:33 pm","17883625005376556","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3857843666203611974","",,"426","426","","381","381","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","260","43","0","","","","",""
"3/20/2026 10:04 pm","18061932719346569","Instagram","Post","Carousel","josecuervotequila","Estefanie Marmolejo","https://www.instagram.com/p/DWIQlgtjG3d/","Can you hear festival season calling?? 🤪🔥

The festie Cuervo margs are mandatory! See you out there🍹🎶",,"7,026","7,026","","3,201","3,201","","","1%","70","66","66","","","","","","","1","1","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/17/2026 9:35 pm","18020450309643519","Instagram","Reel","Video","josecuervotequila","Estefanie Marmolejo","https://www.instagram.com/reel/DWAe38SEnaC/","Current High Score: 12 seconds! That’s the time to beat 🏁🔥

Our Pit Stop Challenge had Daytona moving FAST! Race against the clock, change the tire, and earn your bragging rights.

Think you’ve got what it takes? Catch us at the next @nascar stop 🥃 Drop what you think your time would be below 👇",,"2,278","2,278","","1,930","1,930","","","2.24%","51","39","39","","","","","","","2","7","3","","","","","","","","","2,278","2,278","0.77","","","","","","","","","","","","","","","","","","","","","","","","","","","4.03",""
"3/17/2026 2:42 pm","18123594028585384","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3855009619106766901","",,"274","274","","256","256","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","171","65","0","","","","",""
"3/17/2026 2:42 pm","17938702197017404","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3855009128087945777","",,"294","294","","261","261","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15","250","15","0","","","","",""
"3/17/2026 2:15 pm","17940746208175410","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3854995554707571108","",,"330","330","","284","284","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20","272","14","0","","","","",""
"3/17/2026 2:14 pm","18057273341703304","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3854995305800826678","",,"450","450","","371","371","","","0.44%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","286","49","0","","","","",""
"3/15/2026 11:19 pm","17885146389460011","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3853820112386565161","",,"459","459","","390","390","","","0.22%","1","","","","","","","","","0","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34","280","68","0","","","","",""
"3/15/2026 11:19 pm","18059161868387940","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3853819968622570387","",,"624","624","","539","539","","","0.32%","2","","","","","","","","","0","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","330","44","0","","","","",""
"3/12/2026 10:48 pm","18060819599343656","Instagram","Post","Carousel","josecuervotequila","Estefanie Marmolejo","https://www.instagram.com/p/DVzvUvSDYz3/","If you were at @nascar, you already know 🔥Drop a 🏁below if you got under 30 seconds!! 👇#iykyk 

As the official tequila of @nascar, we didn’t just show up, we sparked the moment with Margs in hand!

Daytona hits different with Cuervo 🥃⚡",,"6,099","6,099","","2,843","2,843","","","2.31%","141","124","124","","","","","","","5","9","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3/11/2026 12:59 pm","17850670806643712","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3850609064544186599","",,"555","555","","493","493","","","0.36%","2","","","","","","","","","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","348","70","1","","","","",""
"3/9/2026 5:37 pm","18000725951883359","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3849299223502601420","",,"334","334","","334","334","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","242","55","0","","","","",""
"3/9/2026 5:37 pm","18082586846369286","Instagram","Reel","Video","josecuervotequila"," ","https://www.instagram.com/reel/DVrc-nUDw9M/","Were you at @nascar Daytona?! 🏁 Did you see that finish?!?! Let us know what you thought below 👇🔥

Together we raised a little hell and sparked the moment with @devilsreserve pineapple jalapeño infused tequila and @josecuervotequila!",,"4,739","4,739","","3,927","3,927","","","1.77%","84","64","64","","","","","","","2","15","3","","","","","","","","","4,739","4,739","0.68","","","","","","","","","","","","","","","","","","","","","","","","","","","4.24",""
"3/9/2026 12:04 pm","18113046292657224","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3849131781375542891","",,"552","552","","550","550","","","0.72%","4","","","","","","","","","0","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","291","73","0","","","","",""
"3/8/2026 12:06 pm","18088908515141631","Instagram","Story","Video","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3848407859965337487","",,"272","272","","230","230","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","193","49","0","","","","",""
"3/8/2026 12:06 pm","17905846908202345","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3848407654780019146","",,"289","289","","237","237","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","246","3","0","","","","",""
"3/8/2026 12:05 pm","18069805895557353","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3848407565516860953","",,"314","314","","246","246","","","0%","0","","","","","","","","","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26","257","14","0","","","","",""
"3/8/2026 12:05 pm","17941699071149141","Instagram","Story","Photo","josecuervotequila"," ","https://www.instagram.com/stories/josecuervotequila/3848407471153370192","",,"417","417","","346","346","","","0.72%","3","","","","","","","","","0","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","260","8","0","","","","",""
