"Date","Post ID","Network","Post Type","Content Type","Profile","Link","Post","Linked Content","Public Engagements","Reactions","Comments","Shares"
"10/8/2025 12:08 pm","18069551051351505","Instagram","Post","Photo","lunazultequila","https://www.instagram.com/p/DPje0Q-ABHx/","You Could Win a Trip to the Big Game!

Enter the Lunazul Tequila Your Game, Your Way Sweepstakes for a chance to win:
- two (2) tickets to an NBA Basketball Game of your choice out of the following teams: Orlando Magic, Charlotte Hornets, San Antonio Spurs, or Detroit Pistons
- one (1) $2,000 prepaid, non-reloadable gift card.

Visit the link in our bio to enter.
One (1) winner will be selected. Sweepstake ends on 11/30/2025.

NO PURCHASE NECESSARY. Open to legal residents of the 50 US/DC excluding  [ME, NH, or VT]  ,age 21 or older. Starts [10/01/2025] 12:00AM ET & ends [11/30/2025] 11 :59PM ET. Void where prohibited. Subject to Official Rules. See Official Rules at the link in our bio for prize, odds & complete details. Sponsor: Heaven Hill Sales Co., 1064 Loretto Rd., Bardstown, KY 40004.","","84","80","4",""
"12/17/2025 6:52 pm","17933590881022606","Instagram","Post","Carousel","espolontequila","https://www.instagram.com/p/DSYjnacj_tV/","Wrapped? no. Responsible for the vibes? Absolutely. 🙂‍↕️🎁","","84","76","8",""
"12/14/2025 11:01 am","18091122397765817","Instagram","Post","Carousel","1800tequila","https://www.instagram.com/p/DSP_URKF5Bw/","The table says Reserved. The pour confirms it.

1800 Cristalino brings clarity and craft to gatherings made with intention.","","84","83","1",""
"12/19/2025 12:00 pm","17895796563363191","Instagram","Post","Photo","milagrotequila","https://www.instagram.com/p/DSbBMSKCGA7/","Milagro has a way of bringing everyone together. The conversation, the laughter, the shared moments.","","83","77","6",""
"1/6/2026 4:13 pm","17922581082213551","Instagram","Post","Photo","eljimadortequila","https://www.instagram.com/p/DTLxPbaDKcz/","New year, same great el Jimador!

#eljimadortequila #SipForYourself","","83","78","5",""
"11/2/2025 12:00 pm","18027768872744207","Instagram","Reel","Video","espolontequila","https://www.instagram.com/reel/DQj8oYqkvFl/","Seven steps. Infinite memories. Día de Muertos is for sharing spirits, the kind we sip and the kind we remember. 🕯️🌼 

comment OFRENDA for your full emoji altar (& share with your friends!).","","83","72","11",""
"12/17/2025 11:01 am","18324440464171455","Instagram","Post","Photo","1800tequila","https://www.instagram.com/p/DSXtqNWDAJO/","Small Bottle. Loud Entrance.
1800 High Proof Reposado with bold agave flavor that moves with the beat and fits right into the moment.
_____

Pequeña en tamaño, grande en presencia.

1800 High Proof Reposado: agave cálido que se disfruta con música para una noche perfecta.","","83","83","0",""
"1/9/2026 11:30 am","18403595260124119","Instagram","Reel","Video","1800tequila","https://www.instagram.com/reel/DTS_QlcFd2a/","Some nights don’t need a reason, only the right company.
1800 Cristalino brings clarity and smoothness to gatherings that feel like celebration.","","83","82","1",""
"12/30/2025 2:30 pm","18083842748516804","Instagram","Post","Photo","milagrotequila","https://www.instagram.com/p/DS3H-WNEvDc/","Planning a memorable New Year’s Eve can be stressful. But with the people who matter, Milagro in the glass, your night is bound to be special.","","81","81","0",""
"2/3/2026 5:00 pm","18377546257089913","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DUTv_XQiQDF/","Save this VERY IMPORTANT Spanish lesson. 💃
As the tequila de todos, we want todos to enjoy the halftime show. So by saving this video, we’ll slowly Spanish-ify your feed so you can be ready.
___

Guarda esta lección de español MUY IMPORTANTE 💃
As the tequila de todos, we want todos to enjoy the halftime show. So help us Spanish-ify your feed by sharing this video.","","81","75","6",""
"3/11/2026 3:39 pm","18173722999388701","Instagram","Reel","Video","1800tequila","https://www.instagram.com/reel/DVwZXZegHZ3/","Great cocktails start with an understanding of your own taste. Take a look inside The Taste Collective Miami, where bartenders uncovered their unique taste profiles through hands-on master classes and interactive taste analysis. Visit 1800tastecollective.com to learn more.","","80","79","1",""
"11/6/2025 1:10 pm","18084763781508561","Instagram","Post","Photo","lunazultequila","https://www.instagram.com/p/DQuXz7fgI_V/","Have You Entered Yet? You Could Win a Trip to the Big Game!

Enter the Lunazul Tequila Your Game, Your Way Sweepstakes for a chance to win:
- two (2) tickets to an NBA Basketball Game of your choice out of the following teams: Orlando Magic, Charlotte Hornets, San Antonio Spurs, or Detroit Pistons
- one (1) $2,000 prepaid, non-reloadable gift card.

Visit the link in our bio to enter.
One (1) winner will be selected. Sweepstake ends on 11/30/2025.

NO PURCHASE NECESSARY. Open to legal residents of the 50 US/DC excluding  [ME, NH, or VT]  ,age 21 or older. Starts [10/01/2025] 12:00AM ET & ends [11/30/2025] 11 :59PM ET. Void where prohibited. Subject to Official Rules. See Official Rules at the link in our bio for prize, odds & complete details. Sponsor: Heaven Hill Sales Co., 1064 Loretto Rd., Bardstown, KY 40004.","","79","72","7",""
"2/8/2026 7:28 pm","18105154048793403","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DUhFVqqDAfd/","Tag a friend who dances like our agave🪴
As the tequila de todos, we want todos to enjoy the halftime show. So by commenting on this video, we’ll slowly Spanish-ify your feed so you can be ready. #thetequiladetodos","","79","77","2",""
"12/16/2025 11:06 am","18122339956540033","Instagram","Post","Photo","1800tequila","https://www.instagram.com/p/DSVJcwjF_UY/","That look when the tequila hits just right. 
1800 Reposado: the detail that makes the drink.","","79","76","3",""
"2/5/2026 3:23 pm","18057689735680354","Instagram","Post","Carousel","milagrotequila","https://www.instagram.com/p/DUY7cN4ErYn/","Milagro Silver: crisp, clean, and incredibly smooth.","","77","77","0",""
"2/26/2026 3:54 pm","18562885525013977","Instagram","Post","Photo","milagrotequila","https://www.instagram.com/p/DVPDhqsEvmh/","It’s almost time. mets","","76","74","2",""
"12/13/2025 11:40 am","18306953050249711","Instagram","Post","Carousel","1800tequila","https://www.instagram.com/p/DSNe-aQF8Bf/","A martini reimagined.
1800 Cristalino meets dry vermouth for a crisp, modern take that’s smooth, bright, and unmistakably refined.","","76","74","2",""
"2/22/2026 1:30 pm","17977224089822566","Instagram","Post","Photo","espolontequila","https://www.instagram.com/p/DVEf-HjD6m-/","Her origin has long been debated, claimed, and rewritten. Historians argued where she came from, missing why she exists at all. This February, discover the true story of Margarita. The woman. The icon. The love story they never told. 

Today is her day. Happy National Margarita Day! Salud!","","74","74","0",""
"2/18/2026 2:30 pm","17878128462474998","Instagram","Post","Photo","milagrotequila","https://www.instagram.com/p/DU6EBglih_7/","Send this to someone you want to share a Milagro cocktail with! 

📸brooke.olsen.la","","72","72","0",""
"10/3/2025 3:08 pm","18106450657526151","Instagram","Reel","Video","tequilacazadores","https://www.instagram.com/reel/DPW7dtHibgE/","Chicago, you’re next up on our Bodega Rave Tour. ✨

RSVP for tickets + location at the link in bio.

#TequilaCAZADORES #RealTequilaForRealPeople","","72","66","6",""
"2/2/2026 4:12 pm","17925566730231562","Instagram","Post","Photo","1800tequila","https://www.instagram.com/p/DURSlp5kh7a/","Tequila on the rocks, finished with a bright orange twist. Simple, classic, and exactly how it should be.","","72","72","0",""
"2/22/2026 1:00 pm","18055471259448086","Instagram","Post","Photo","eljimadortequila","https://www.instagram.com/p/DVEcmMLiHra/","All your friends at el Jimador would like to wish you a happy National Margarita Day! So get your crew together, shake up some margaritas and enjoy a well-deserved celebration!

#NationalMargaritaDay #eljimadortequila","","71","69","2",""
"12/22/2025 3:40 pm","18088435916058704","Instagram","Post","Photo","eljimadortequila","https://www.instagram.com/p/DSlFk-TljFC/","The holidays are always better together, so let el Jimador be a part of your gatherings this season!

#SipforYourself #eljimadortequila","","71","70","1",""
"1/31/2026 5:59 pm","18035672657750145","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DUKM4QriG0R/","Who’s talking? 🤔 Comment your guess below. 
As the Tequila de Todos, we want Todos to enjoy the halftime show. So by commenting, we’ll slowly Spanish-ify your feed so you can get ready.","","71","62","9",""
"1/29/2026 5:59 pm","18436177387129015","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DUGcxouiRpy/","Like this video no matter where you are. 🪐
As the Tequila de Todos, we want Todos to enjoy the halftime show. Like this post and we’ll Spanish-ify your feed so you can sing a lyric or two.","","71","63","8",""
"1/20/2026 3:30 pm","18076435595457165","Instagram","Post","Carousel","milagrotequila","https://www.instagram.com/p/DTvno1Aktl3/","Big Reposado energy.","","70","65","5",""
"2/5/2026 10:20 am","17888187627304909","Instagram","Post","Carousel","hornitostequila","https://www.instagram.com/p/DUYYuyXCIZg/","Share with a friend who needs more Spanish lessons 📚 As the Tequila de Todos, we want Todos to enjoy the halftime show. So by sharing this video, we’ll slowly Spanish-ify you feed so you can be ready. #thetequiladetodos","","70","67","3",""
"2/2/2026 3:00 pm","18378065518085593","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DUQ9dtiFP6i/","Share with a friend who needs more Spanish lessons 📚 As the Tequila de Todos, we want Todos to enjoy the halftime show. So by sharing this video, we’ll slowly Spanish-ify you feed so you can be ready.","","70","64","6",""
"2/20/2026 1:01 pm","18023786141632810","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DU_TBC5D6yb/","Friendly reminder that National Margarita Day is just two days away.

#TequilaCAZADORES #RealTequilaForRealPeople #NationalMargaritaDay #Margs","","70","70","0",""
"1/14/2026 11:30 am","18070579775577273","Instagram","Reel","Video","1800tequila","https://www.instagram.com/reel/DTf3PrfCBdw/","Not every story is told out loud.
Milenio’s is revealed.

Stillness and clarity bring its character forward. Smooth, confident and unmistakable.","","70","68","2",""
"11/21/2025 2:41 pm","17928933723159453","Instagram","Reel","Video","espolontequila","https://www.instagram.com/reel/DRVKAgEiXIB/","Ink fades. Memories persist. Here’s to spirits that leave a mark.","","69","64","5",""
"12/21/2025 11:02 am","17845531731632722","Instagram","Post","Carousel","1800tequila","https://www.instagram.com/p/DSiA1VWF6p1/","Citrus, spice and 1800 Ańejo make everything nice. Swipe for the Holiday Punch recipe.","","69","67","2",""
"3/6/2026 4:58 pm","18284764120303383","Instagram","Reel","Video","lunazultequila","https://www.instagram.com/reel/DVjxKmIgHEF/","Whether it’s game night, date night, or time to stay in, our pick stays the same. It’s always #lunazul for the moments that matter.","","66","58","8",""
"2/6/2026 12:00 pm","17983795151987817","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DUZyzLiEQze/","Share with a friend who needs to see this
As the Tequila de Todos, we want Todos to enjoy the big game. So by sharing this video, we’ll slowly Spanish-ify your feed so you can be ready. #thetequiladetodos","","66","64","2",""
"1/19/2026 2:03 pm","17975773895976208","Instagram","Reel","Video","milagrotequila","https://www.instagram.com/reel/DTtAvn7Eqjb/","Ever notice what you taste when you sip Milagro Reposado? Rich agave, hints of peach and caramel, warm spice, and a smooth oak finish that lingers.","","65","65","0",""
"12/10/2025 3:00 pm","18087975707060292","Instagram","Post","Photo","milagrotequila","https://www.instagram.com/p/DSGCzRHEiZi/","Cancel your other plans. We’ve got Milagro.","","64","59","5",""
"1/2/2026 12:02 pm","17957910761897924","Instagram","Post","Carousel","1800tequila","https://www.instagram.com/p/DTBBXibF3rD/","A martini, but updated. Tequila in the spotlight, citrus in the mix, and none of vodka’s old-school attitude.","","63","62","1",""
"1/13/2026 3:00 pm","18056748761673913","Instagram","Post","Carousel","milagrotequila","https://www.instagram.com/p/DTdfqzyktkl/","Time well spent in oak, time well spent sipping.","","62","62","0",""
"12/2/2025 3:01 pm","17903642382313526","Instagram","Post","Carousel","milagrotequila","https://www.instagram.com/p/DRxhP-oEr2U/","Holiday cocktails, pero con tequila. Milagro puts a spin on tradition that will have you rethinking your seasonal spirit.","","61","54","7",""
"2/4/2026 2:00 pm","17851213587668551","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DUWBkAsAknO/","😮 Which friend are you calling for help? Tag them in the comments. 
As the Tequila de Todos, we want Todos to enjoy the halftime show. So by commenting on this video, we’ll slowly Spanish-ify your feed so you can be ready. #thetequiladetodos","","61","54","7",""
"12/31/2025 1:01 pm","17946597729087042","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DS7-eU9kgVj/","Grapes for good luck and a Tequila CAZADORES Mexican Carajillo for bold taste. 🤞

#TequilaCAZADORES #RealTequilaForRealPeople #NewYearsEve","","61","61","0",""
"1/29/2026 2:39 pm","17916689022254764","Instagram","Post","Photo","1800tequila","https://www.instagram.com/p/DUG0xEHk6Rs/","Two drinks. One very good move.","","61","60","1",""
"12/24/2025 11:17 am","17983169162774483","Instagram","Reel","Video","1800tequila","https://www.instagram.com/reel/DSpxDYjDny_/","The season, signed and sealed.
With love, 1800 Cristalino.","","61","61","0",""
"2/11/2026 2:00 pm","17911596354318790","Instagram","Post","Photo","milagrotequila","https://www.instagram.com/p/DUmTOI2DqyL/","Crafted from 100% blue agave.","","60","55","5",""
"2/7/2026 10:05 pm","18384121453156241","Instagram","Reel","Video","1800tequila","https://www.instagram.com/reel/DUey9zNAuyy/","Clock's ticking, crowd's roaring, ice is cold. Fuel the moment with a Cinnamon Grapefruit Paloma made with 1800 Reposado.","","60","59","1",""
"1/16/2026 2:23 pm","17893403418400629","Instagram","Post","Photo","milagrotequila","https://www.instagram.com/p/DTlUsRoEh0D/","Our Reposado is rested, allowing its character to fully unfold. So you can take your time with it.","","59","55","4",""
"3/11/2026 2:59 pm","18108462973780376","Instagram","Reel","Video","milagrotequila","https://www.instagram.com/reel/DVwUzHTiUP3/","Our favorite way to drink Cristalino? A little rocks and a twist of grapefruit.","","59","57","2",""
"1/16/2026 2:48 pm","18087057686140979","Instagram","Post","Carousel","1800tequila","https://www.instagram.com/p/DTlXetuE2ak/","A colder season calls for a clearer pour.
Stay warm with 1800 Cristalino.","","59","59","0",""
"2/5/2026 5:00 pm","17869141692551044","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DUXCyVcl3j5/","This one’s tough 🤔—where’s the lime? Guess in the comments! 
As the Tequila de Todos, we want Todos to enjoy the halftime show. So by commenting on this video, we’ll slowly Spanish-ify your feed so you can be ready. #thetequiladetodos","","58","51","7",""
"12/8/2025 11:02 am","18109637197618174","Instagram","Post","Carousel","1800tequila","https://www.instagram.com/p/DSAirO3F0-1/","Clarity in a glass.
1800 Blanco, dry vermouth, and just the right twist.
Your turn to make it yours.","","58","57","1",""
"1/10/2026 12:01 pm","18000264362851656","Instagram","Reel","Video","1800tequila","https://www.instagram.com/reel/DTVnhtCFT8L/","Good company deserves good taste.

1800 Reposado, aged in oak for smooth agave and golden warmth that keeps the table talking.","","58","58","0",""
"2/2/2026 6:00 pm","18134842531500751","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DURG2UYlXwD/","Save this to Spanish-ify your feed. 
As the tequila de todos, we want todos to enjoy the big game. So by saving this video, we’ll slowly Spanish-ify your feed so you can learn a lyric or two.","","57","50","7",""
"2/22/2026 1:01 pm","18433927642114570","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DVEcno7kqWM/","Try our Tequila CAZADORES Avocado Margarita this National Margarita Day. 🥑

#TequilaCAZADORES #RealTequilaForRealPeople #MargaritaRecipe #NationalMargaritaDay","","57","55","2",""
"10/27/2025 2:54 pm","17955289406886004","Instagram","Reel","Video","espolontequila","https://www.instagram.com/reel/DQUs7E2EmZ_/","The weather’s shifting - and so are the spirits. Welcome to Día de Muertos, Espolòn style. 💀🌼","","56","56","0",""
"2/13/2026 2:30 pm","18364132267166414","Instagram","Post","Carousel","milagrotequila","https://www.instagram.com/p/DUrRYUFjAfD/","No words needed. Just agave. Send this to someone who deserves it.","","55","50","5",""
"11/30/2025 12:36 pm","18330522274233558","Instagram","Post","Carousel","espolontequila","https://www.instagram.com/p/DRsG5izCsTl/","Thanksgiving was wholesome. Coach with Friends is 100% agave, 100% chisme. 💋🥃","","55","52","3",""
"1/23/2026 3:23 pm","18062363198303222","Instagram","Post","Photo","1800tequila","https://www.instagram.com/p/DT3dBqtkrI_/","You’re in good hands. 1800 Milenio: Extra-aged and matured in French Oak Cognac barrels.","","55","53","2",""
"12/9/2025 2:30 pm","17902924479301298","Instagram","Post","Carousel","milagrotequila","https://www.instagram.com/p/DSBgJhgCiM7/","Holiday hosting made beautifully simple: a bowl of Milagro Cranberry Punch. Enough for eight - it’s effortless, generous, and undeniably delicious.","","54","51","3",""
"1/30/2026 2:00 pm","18093976588779012","Instagram","Post","Photo","milagrotequila","https://www.instagram.com/p/DUHNx_MCANF/","A picture is worth a thousand words.","","54","50","4",""
"1/26/2026 2:00 pm","18327623440172097","Instagram","Post","Carousel","milagrotequila","https://www.instagram.com/p/DT81XKDiHx1/","Meet the Milagro Veracruzana. The perfect blend of pineapple, lime, agave and basil. Your new go-to cocktail - fun to say with flavors to savor.","","54","46","8",""
"2/2/2026 5:00 pm","17987090384930071","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DURIrWdCP5U/","Share with that friend who always talks 🗣 during games.
As the tequila de todos, we want todos to enjoy the big game. So by sharing this video, we’ll slowly Spanish-ify your feed so you can be ready.
__

Comparte con tu pana que no para de hablar 🗣 durante el partido
As the tequila de todos, we want todos to enjoy the big game. So help us Spanish-ify your feed by reposting this video.","","54","49","5",""
"2/17/2026 5:59 pm","17905151148359370","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DU15LoSkVqn/","However you’re celebrating National Margarita Day, celebrate with Hornitos in hand.
#TheTequilaDeTodos","","54","52","2",""
"2/13/2026 1:01 pm","17961172433897953","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DUtRhD_FMat/","Date night means two Cristalino cocktails. 🩷

#TequilaCAZADORES #RealTequilaForRealPeople #Cristalino #DateNight","","54","54","0",""
"12/30/2025 1:00 pm","17844445107665277","Instagram","Reel","Video","espolontequila","https://www.instagram.com/reel/DS5ZnwpD_nK/","Consider this your cocktail reading for the new year.✨🥂","","53","52","1",""
"12/16/2025 5:55 pm","17917714590235447","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DSVNCcfjWr5/","Hornitos is the Tequila de Todos: from agave fields to festive gatherings with friends
#TequiladeTodos","","53","51","2",""
"2/27/2026 1:01 pm","17976492044830852","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DVRUq1lFJxy/","Treat your people to an Espresso Martini Cocktail, made special with CAZADORES Café.

#TequilaCAZADORES #RealTequilaForRealPeople #EspressoMartiniCocktail","","53","51","2",""
"1/17/2026 11:13 am","17988564920921760","Instagram","Post","Carousel","1800tequila","https://www.instagram.com/p/DTnjrBQDQi4/","A bright break from the season’s richer pours.
Lemon Spark Ranch Water with 1800 Cristalino has everything you need: citrus, sparkle, and balance.","","53","53","0",""
"12/23/2025 3:00 pm","18119431510493869","Instagram","Post","Photo","milagrotequila","https://www.instagram.com/p/DSlcnK9jMbv/","The Milagro Silver Coquito upgrade you didn’t know you needed.","","52","50","2",""
"2/22/2026 12:15 pm","17889546513305301","Instagram","Post","Carousel","milagrotequila","https://www.instagram.com/p/DVEXYU2kQwd/","As easy as 1, 2, 3. Milagro Silver, lime, agave. Celebrate National Margarita Day the classic way.

FRESHEST MARGARITA

2 Parts Milagro Silver
3/4 Part Agave Nectar (or substitute with Simple Syrup)
1 Part Fresh Lime Juice
1 Lime Wheel

Pour all ingredients into a Boston shaker, add ice, shake and strain over fresh ice into a rocks glass. Garnish with a lime wheel.","","51","49","2",""
"11/11/2025 1:00 pm","17950301646028118","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DQ7OrkAiZGW/","Celebrating? Salud with a glass of Tequila CAZADORES. 🙌

#TequilaCAZADORES #RealTequilaForRealPeople #Salud","","51","50","1",""
"2/28/2026 1:00 pm","18019152101815033","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DVT5UcTGmo0/","Be right back…

#TequilaCAZADORES #RealTequilaForRealPeople #MexicanChardonnay","","51","51","0",""
"11/26/2025 2:30 pm","18083473193022821","Instagram","Post","Carousel","milagrotequila","https://www.instagram.com/p/DRgsYIzEuLZ/","The party isn’t complete without a bottle of Milagro.

📸: swizzlemediallc","","50","42","8",""
"2/7/2026 11:00 am","17924282067246467","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DUbuZK6AXin/","Which one are you 👀? Comment below. 
As the Tequila de Todos, we want Todos to enjoy the big game. So by commenting on this video, we’ll slowly Spanish-ify your feed so you can be ready. #thetequiladetodos","","50","45","5",""
"1/13/2026 1:01 pm","18503675152073257","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DTdc6aLkkv1/","Don’t mind us, just savoring a Tequila CAZADORES Mexican Old Fashioned. ✨

#TequilaCAZADORES #RealTequilaForRealPeople #OldFashioned #WinterMood","","49","48","1",""
"12/29/2025 10:56 am","17989657238751510","Instagram","Post","Photo","1800tequila","https://www.instagram.com/p/DS2mq2wl9Ng/","The season calls for something bright.","","49","48","1",""
"1/22/2026 3:30 pm","17910304938147220","Instagram","Post","Photo","milagrotequila","https://www.instagram.com/p/DTzAmxjlYUN/","Golden. Rich. Unforgettable.","","47","45","2",""
"12/17/2025 3:00 pm","18076109480262993","Instagram","Post","Photo","milagrotequila","https://www.instagram.com/p/DSWaY9Yinno/","We’re thrilled to see a Milagro cocktail featured by thealchemistmag as a highlight of the Toronto Cocktail Festival’s inaugural Gala of Cocktails✨

📸: nicoleandbagol","","47","43","4",""
"12/30/2025 5:59 pm","17857875234529744","Instagram","Post","Photo","hornitostequila","https://www.instagram.com/p/DS4JLEHkpYf/","Let’s toast to new beginnings and moments shared with friends in the coming year. Raise your glass with Hornitos and celebrate togetherness. 🥂
#HornitosTequila #TequiladeTodos","","47","45","2",""
"11/13/2025 1:02 pm","18027347969767484","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DRAYcgYAdfg/","A celebratory glass of Tequila CAZADORES Cristalino would look good with a gold gramophone… 😉

#TequilaCAZADORES #RealTequilaForRealPeople #AwardShow","","47","47","0",""
"12/4/2025 1:01 pm","17866010442514535","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DR2dGXhjmip/","A holiday gift idea for every Tequila CAZADORES aficionado in your life. 🎁

#TequilaCAZADORES #RealTequilaForRealPeople #GiftGuide #HolidayShopping","","46","45","1",""
"3/10/2026 1:01 pm","18052392557501799","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DVtieA_lDg0/","When it’s cocktail hour, mi casa es su casa. 

#TequilaCAZADORES #RealTequilaForRealPeople #Paloma","","45","45","0",""
"12/8/2025 1:02 pm","18093710578898112","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DSAwWYUDyvt/","T’is the season to turn your espresso martini cocktails into a Manny’s Xocolath.

#TequilaCAZADORES #RealTequilaForRealPeople #HolidayCocktails #CocktailRecipes","","45","45","0",""
"3/15/2026 1:00 pm","18073759166560821","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DV6aYL4lEA_/","Classy, spunky, and sharp. Are we talking cocktails or friendship trios? 

Tag your 21+ trio ✨

 #TequilaCAZADORES #RealTequilaForRealPeople #EveryFriendGroup","","44","44","0",""
"11/5/2025 1:07 pm","17900201460304408","Instagram","Reel","Video","tequilacazadores","https://www.instagram.com/reel/DQryqeLCQM1/","4 ingredients, 1 bold Tequila CAZADORES Blood Orange Margarita.

#TequilaCAZADORES #RealTequilaForRealPeople #Margarita #CocktailRecipe","","44","42","2",""
"2/8/2026 9:48 pm","18180846910370088","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DUhVnktDPBw/","For your repeat watch! 🍋‍🟩🍋‍🟩🍋‍🟩 #thetequiladetodos","","42","42","0",""
"11/17/2025 5:58 pm","17932010006999707","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DRJRRSvFWKe/","Friendsgiving is better with our 100% fresh-pressed agave tequila — for everyone you know, everyone they know, and everyone coming together to celebrate.
#TequiladeTodos #HornitosTequila","","41","39","2",""
"3/14/2026 3:30 pm","18087779300224096","Instagram","Post","Photo","lunazultequila","https://www.instagram.com/p/DV4Gox9icEG/","Courtside or couch-side, we’re raising a glass with Luna tonight.","","40","37","3",""
"1/7/2026 1:00 pm","18005425703684167","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DTOAAo1CS4S/","May your 2026 be as golden as Tequila CAZADORES Añejo.🌟

#TequilaCAZADORES #RealTequilaForRealPeople #NewYear #2026","","40","40","0",""
"11/25/2025 3:12 pm","18428319955108085","Instagram","Post","Carousel","milagrotequila","https://www.instagram.com/p/DRfg-TGEqjg/","Hosting tomorrow? Start with the Hot Honey Pumpkin Margarita featuring Milagro Tequila.

HOT HONEY PUMPKIN MARGARITA
1 Part Milagro Tequila
1/2 Part Hot Honey
1/4 Part Fresh Lime Juice
1 Tbsp Pumpkin Purée
1/4 Part Orange Liqueur
Sparkling Cider (Top)
Cinnamon Stick (Garnish)

Combine all ingredients (except sparkling cider) in a shaker with ice and shake until chilled. Strain into a glass over fresh ice and top with sparkling cider.
Garnish with a cinnamon stick.

📷 foulmouthgourmet","","39","38","1",""
"1/1/2026 1:00 pm","17893323933389951","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DS-jQOyE2ql/","Bienvenidos 2026, and welcome back Tequila CAZADORES cocktails.

#TequilaCAZADORES #RealTequilaForRealPeople #NewYearsDay #2026","","39","39","0",""
"2/14/2026 10:05 am","18070055675195178","Instagram","Post","Carousel","lunazultequila","https://www.instagram.com/p/DUviJYGgOTH/","Love letters don’t get better than this. Happy Valentine’s Day to you and yours. With love, Lunazul","","38","38","0",""
"2/8/2026 6:06 pm","18120550990605416","Instagram","Reel","Video","hornitostequila","https://www.instagram.com/reel/DUg8YjXkz4H/","Share with your watch party friends 📺 Then invite them over!
As the tequila de todos, we want todos to enjoy the halftime show. We've done all we can do, you're ready.","","38","37","1",""
"10/10/2025 1:09 pm","18008154926799647","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DPovXGADhkg/","You know it’s the weekend when a Tequila CAZADORES Añejo Old Fashioned is in hand. 🥃🎉

2 oz Tequila CAZADORES® Añejo
2 bar spoons of sugar
1 orange slice
4 dashes of bitters

#TequilaCAZADORES #RealTequilaForRealPeople #TequilaCocktail","","38","37","1",""
"3/6/2026 1:01 pm","17986751888952777","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DVjWOtYFHZZ/","We like our espresso hot on Fridays, and shaken with CAZADORES® Café Liqueur on Saturdays.

#TequilaCAZADORES #RealTequilaForRealPeople #WeekintheLife","","37","37","0",""
"12/20/2025 5:55 pm","17971277315823136","Instagram","Post","Photo","hornitostequila","https://www.instagram.com/p/DSe35R0khT0/","Spicy Margarita: The perfect fiery kick to heat up your holiday celebrations with your spicy friends and their spicy friends! 🌶️🔥
#CocktailTime #SpicyMargaritacocktail #TequilaCocktails #TequiladeTodos","","36","34","2",""
"3/12/2026 7:15 pm","18077612417112582","Instagram","Reel","Video","espolontequila","https://www.instagram.com/reel/DVzW5x3jxUG/","If lost, please return to the nearest dive bar.","","35","32","3",""
"2/17/2026 1:01 pm","18394207138195646","Instagram","Post","Photo","tequilacazadores","https://www.instagram.com/p/DU3kqDhmsCe/","Extra Añejo for those extra special occasions. ✨

#TequilaCAZADORES #RealTequilaForRealPeople #ExtraAñejo","","35","35","0",""
"1/27/2026 1:01 pm","18416701090184088","Instagram","Post","Carousel","tequilacazadores","https://www.instagram.com/p/DUBf6ltj7HB/","Are you in the mood for a sweet Tequila CAZADORES Highland Margarita, or a Spicy Jalapeño? 🍋‍🟩

#TequilaCAZADORES #RealTequilaForRealPeople #ThisOrThat #Margarita","","35","35","0",""
"11/24/2025 2:23 pm","18049497197678230","Instagram","Post","Photo","milagrotequila","https://www.instagram.com/p/DRc2fczkojV/","Same mood, different spirit. A Milagro Tequila Old Fashioned is sweet, slow, and sun-warmed – perfect for the holiday season.","","34","33","1",""
